Freq	Type
6	table
6	t
6	from
6	toe
6	baebae
6	hairie
6	put
6	bobo
6	many
6	coming
6	us
6	combie
6	works
6	slide
6	by
6	pamper
6	sockie
6	spoon
6	diaper
6	surely
6	looking
6	teeth
6	man
6	mister
6	ever
6	then
6	coaster
6	inside
6	throwing
6	banana
6	pantsies
6	natural
5	crackery
5	hat
5	apples
5	where's
5	actually
5	sing
5	minutes
5	another
5	love
5	though
5	remote
5	fuzzy
5	always
5	rice
5	knee
5	queeka
5	pillow
5	whining
5	yuli
5	much
5	nope
5	egg
5	purple
5	nappie
5	yourself
5	says
5	pears
5	loud
5	your
5	everything
5	not
5	crackers
5	terrible
5	kitten
5	chicken
5	play
5	doggie
5	weasel
5	stairs
5	spectrum
5	noise
5	sweeters
5	said
5	first
5	care
5	talk
5	singing
5	potato
5	thirsty
5	remember
5	has
5	long
5	sugar
5	turnaround
5	film
5	jelly
5	lean
5	daddy's
5	why
5	babes
4	yucky
4	finished
4	dryer
4	alrightie
4	quick
4	playing
4	sauce
4	lunch
4	bowel
4	purse
4	regular
4	true
4	uhhuh
4	gentle
4	oven
4	wash
4	johnny
4	yum
4	try
4	queekie
4	colors
4	wonder
4	while
4	days
4	she
4	couch
4	whoopsie
4	couple
4	seal
4	are
4	big
4	will
4	tommy
4	bible
4	fever
4	just
4	hooray
4	numbers
4	again
4	pampers
4	professor
4	greedy
4	musical
4	winkle
4	maybe
4	never
4	doctor
4	fit
4	upstairs
4	still
4	sore
4	morning
4	everywhere
4	towel
4	flowers
4	pail
4	jay
4	lazy
4	mary
4	peanuts
4	tubbie
4	puppy
4	clap
4	yams
4	kelly
4	things
4	early
4	home
4	next
4	nas
4	hera
4	half
4	lolo
4	may
4	raisin
4	stinks
4	girls
4	side
3	become
3	tub
3	dad
3	story
3	d
3	nuhuh
3	brother
3	slobber
3	beanie
3	means
3	massage
3	english
3	books
3	we'll
3	comb
3	ew
3	trouble
3	goldfish
3	pumpkin
3	eating
3	plate
3	nap
3	great
3	coloring
3	nine
3	hopefully
3	keep
3	mustard
3	usually
3	roof
3	after
3	destructive
3	life
3	neat
3	condo
3	part
3	m
3	turtle
3	think
3	through
3	get
3	ring
3	fifty
3	how
3	glad
3	gone
3	strong
3	believe
3	made
3	drink
3	bookies
3	six
3	whipping
3	zoo
3	whatever
3	layed
3	socks
3	straw
3	wish
3	tank
3	self
3	men
3	mouse
3	bear
3	rock
3	sitting
3	bath
3	card
3	working
3	stingy
3	tickle
3	star
3	low
3	trees
3	mickey
3	falling
3	sense
3	family
3	kiki
3	willy
3	piece
3	mountain
3	with
3	where'd
3	granny
3	careful
3	nobody
3	quiet
3	mousie
3	neon
3	summer
3	movement
3	milkie
3	chair
3	weak
3	does
3	busy
3	got
3	barney
3	closet
3	game
3	s
3	pounds
3	acting
3	zipper
3	nutty
3	sleeping
3	snappie
3	sweepie
3	taking
3	later
3	ten
3	camera
3	mom
3	king
3	anything
3	kind
3	putting
3	yep
3	show
3	loons
3	clappie
3	forty
3	job
3	pookie
3	teddy
3	mail
3	kangaroo
3	dark
2	bumblebee
2	cross
2	those
2	bite
2	tomorrow
2	second
2	airplane
2	hallway
2	mason
2	chap
2	sandals
2	were
2	fall
2	perfect
2	jodie
2	died
2	tightly
2	friday
2	blockies
2	sky
2	glory
2	cleaner
2	defender
2	should
2	jungle
2	gym
2	fast
2	baggy
2	person
2	legs
2	take
2	complete
2	heaven
2	study
2	tigger
2	broke
2	sexy
2	cry
2	end
2	paying
2	barking
2	sailing
2	flying
2	shoot
2	spout
2	had
2	doll
2	handsie
2	shirts
2	bouncie
2	tools
2	eyes
2	ground
2	truckie
2	guy
2	longer
2	birdies
2	make
2	chime
2	soap
2	jimmy
2	diapie
2	once
2	fancy
2	meow
2	matthew
2	crawling
2	hard
2	somewhere
2	pen
2	done
2	nixie
2	scare
2	rubber
2	funny
2	sister
2	steady
2	sure
2	fork
2	wall
2	belongs
2	handy
2	anytime
2	oughta
2	feeling
2	wearing
2	forward
2	lil
2	babe
2	swimming
2	bubblicious
2	wheat
2	daily
2	teethers
2	peter
2	itchy
2	who
2	holes
2	product
2	motor
2	break
2	cradle
2	plants
2	rings
2	understand
2	smile
2	leggie
2	pattycake
2	paper
2	learn
2	base
2	skirt
2	goodness
2	hall
2	monsters
2	christmas
2	mirror
2	return
2	shimmy
2	velveteen
2	he
2	sock
2	deck
2	bitty
2	order
2	likes
2	ducklings
2	either
2	run
2	running
2	free
2	light
2	rosy
2	dya
2	scary
2	yam
2	have
2	kid
2	enough
2	glasses
2	was
2	neck
2	count
2	praise
2	stomach
2	sweeta
2	crying
2	london
2	instrument
2	sweets
2	power
2	tall
2	quit
2	eleven
2	bus
2	matches
2	barber
2	aid
2	knocks
2	frustrating
2	israel
2	snowman
2	wake
2	whoa
2	bleach
2	worry
2	laundry
2	shoulder
2	noodles
2	fella
2	lou
2	mothers
2	freddy
2	party
2	sick
2	they
2	trying
2	lid
2	spinning
2	finish
2	fool
2	touch
2	sweetest
2	jerome
2	tails
2	older
2	taller
2	spelling
2	butter
2	messing
2	alpha
2	hollering
2	least
2	surprise
2	swelling
2	rolling
2	twinkle
2	mop
2	booger
2	mag
2	cars
2	favor
2	bringing
2	holler
2	tell
2	magba
2	gratefully
2	watch
2	ahhah
2	toilet
2	kisses
2	tuesday
2	baseball
2	kiddie
1	open
1	pole
1	also
1	broken
1	wishes
1	missing
1	bushel
1	player
1	circular
1	monday
1	hassle
1	drinking
1	best
1	rail
1	midnight
1	blueberry
1	cheers
1	left
1	whole
1	principle
1	drawer
1	quackeroo
1	fan
1	lids
1	size
1	chirping
1	music
1	stout
1	thanks
1	madman
1	fifteen
1	finding
1	edible
1	feelings
1	cherries
1	leaped
1	sesame
1	pots
1	hens
1	heartie
1	anywhere
1	moon
1	bank
1	internet
1	teenager
1	god
1	started
1	fussy
1	papa
1	lobster
1	gucci
1	ink
1	jethro
1	knocking
1	dolls
1	cube
1	lower
1	awful
1	fighter
1	empty
1	joy
1	hope
1	mesh
1	snakie
1	grease
1	wearable
1	stamp
1	words
1	phillip
1	rocker
1	cutie
1	umbrella
1	goes
1	moonlight
1	child
1	remove
1	gave
1	spinach
1	bake
1	quickly
1	booboos
1	woods
1	aggravating
1	responding
1	holding
1	kissie
1	primary
1	snuggle
1	seek
1	ma
1	market
1	climbing
1	sound
1	lolly
1	weensie
1	showing
1	blossomed
1	eleventh
1	zigzag
1	hoping
1	twelfth
1	toast
1	newport
1	stale
1	sunny
1	eensie
1	lotion
1	present
1	into
1	thaw
1	dollie
1	clutter
1	missed
1	nuisance
1	washer
1	snack
1	nighttime
1	gap
1	psycho
1	carry
1	remembers
1	double
1	maggie's
1	bow
1	cut
1	saw
1	sit
1	blockbuster
1	told
1	nails
1	month
1	need
1	thinking
1	n
1	controlled
1	china
1	sandal
1	barroons
1	pink
1	barn
1	pile
1	peas
1	skirts
1	entrapment
1	boring
1	painting
1	zero
1	black
1	sticking
1	certainly
1	touchy
1	ducks
1	dishes
1	plastic
1	washing
1	helped
1	diamond
1	pooh's
1	longest
1	olives
1	grandmother
1	pictures
1	outfit
1	bills
1	learning
1	style
1	sebastian
1	vent
1	weens
1	chuckie
1	kitchen
1	sweater
1	juices
1	hook
1	underwear
1	comes
1	yard
1	mittens
1	tight
1	thanking
1	could
1	cabbage
1	tylenol
1	blowup
1	sewn
1	velcroed
1	football
1	mashed
1	jingle
1	might
1	bingo
1	chance
1	dipsy
1	yulibobs
1	challenge
1	looka
1	headband
1	october
1	spilling
1	fishing
1	concert
1	handsies
1	curds
1	knob
1	whine
1	stinking
1	kettle
1	sorted
1	ones
1	supposed
1	kill
1	cookies
1	exciting
1	mouthie
1	grandma
1	program
1	magsterina
1	fear
1	sharp
1	rocking
1	coleman
1	dragging
1	rabbits
1	wrong
1	fault
1	blankets
1	underwears
1	ichabod
1	combing
1	golly
1	reaching
1	breakfast
1	pleasant
1	lot
1	simple
1	uppie
1	stars
1	drainage
1	broccoli
1	tapes
1	fridge
1	lucy
1	malfunction
1	bet
1	bill
1	yawning
1	contain
1	pepper's
1	games
1	load
1	fluids
1	fire
1	step
1	talkies
1	charm
1	latin
1	taste
1	anymore
1	playoffs
1	sickie
1	piglet
1	brick
1	themselves
1	holdup
1	kids
1	boxes
1	sending
1	rugrats
1	street
1	growl
1	missy
1	barely
1	mailbox
1	brushed
1	geese
1	lip
1	when
1	blocks
1	dry
1	year
1	rejected
1	pig
1	negative
1	last
1	faking
1	suit
1	candy
1	hurry
1	filling
1	ice
1	twice
1	spell
1	dummy
1	songs
1	lights
1	welcome
1	gum
1	place
1	feets
1	judge
1	fifth
1	corner
1	wool
1	tan
1	scribble
1	trick
1	romper
1	slick
1	juicy
1	boil
1	fourth
1	treatment
1	hardly
1	trip
1	close
1	discs
1	biting
1	fishie
1	call
1	hours
1	noisy
1	himself
1	loads
1	feetsies
1	anorexic
1	tennis
1	or
1	tense
1	happened
1	turn
1	nerve
1	strawberry
1	goose
1	fruit
1	zippered
1	discover
1	plainly
1	full
1	wallet
1	chocolate
1	workout
1	jaws
1	straining
1	stones
1	stalking
1	milkies
1	of
1	before
1	rest
1	bad
1	buddy
1	trout
1	yaya's
1	gorilla
1	congestion
1	basketball
1	times
1	someday
1	jerry
1	testing
1	hoochie
1	crayons
1	yumsy
1	rough
1	dye
1	hold
1	anyway
1	band
1	whenever
1	white
1	correctly
1	girder
1	static
1	poor
1	penny
1	junior
1	thursday
1	mother
1	can't
1	placed
1	thought
1	gas
1	burning
1	mall
1	vaseline
1	spilled
1	ointment
1	sphere
1	unscrew
1	baker
1	matching
1	keys
1	ease
1	peach
1	squeeze
1	whew
1	pause
1	capris
1	delete
1	sees
1	sammy
1	which
1	his
1	timber
1	hurt
1	riding
1	sunday
1	language
1	pop
1	snakes
1	furby
1	tenth
1	wow
1	september
1	shouldn't
1	condos
1	slipper
1	smiling
1	mighty
1	thingies
1	nowhere
1	lynn
1	staples
1	stocking
1	fight
1	jump
1	gesundheit
1	tape
1	crap
1	played
1	froggie
1	splendid
1	bookie
1	clinic
1	pina
1	cakie
1	noises
1	seat
1	bothering
1	bologna
1	friction
1	grandad
1	psalms
1	survivor
1	own
1	log
1	india
1	earned
1	seafood
1	talkie
1	am
1	fairy
1	eight
1	hairies
1	hearted
1	ah
1	tiny
1	oranges
1	wipes
1	sale
1	toddler
1	screaming
1	telling
1	yaya
1	fine
1	reverse
1	noah
1	lining
1	didn't
1	bottom
1	he's
1	ways
1	tonka
1	elephant
1	confused
1	found
1	board
1	vanilla
1	trash
1	darling
1	kiwi
1	there's
1	cribbie
1	new
1	station
1	facie
1	shower
1	short
1	easy
1	chin
1	truck
1	electrician
1	rotten
1	thank
1	knees
1	hell
1	ordering
1	shrimp
1	grow
1	grams
1	poster
1	unfold
1	victoria
1	raindrops
1	candle
1	strange
1	fixing
1	bat
1	ringer
1	stitches
1	ugly
1	poopie
1	bestest
1	roll
1	cereal
1	hisself
1	stupid
1	hospital
1	shoes
1	wanted
1	cover
1	known
1	pausing
1	giggles
1	jackie
1	fresh
1	waste
1	onsie
1	walters
1	direct
1	onto
1	ken
1	rules
1	polo
1	sisters
1	grunting
1	smoky
1	fussing
1	marshalls
1	tree
1	inflicting
1	buying
1	pain
1	trim
1	desire
1	ears
1	ounce
1	balcony
1	poser
1	handle
1	al
1	pottie
1	desk
1	cleaner's
1	sixteenth
1	yak
1	must
1	chips
1	pantsie
1	rope
1	specter
1	rick
1	spider
1	enter
1	bushes
1	diamonds
1	packed
1	energy
1	yuck
1	women
1	zippers
1	grin
1	idea
1	wandering
1	fifteenth
1	knobs
1	checking
1	reflection
1	start
1	yanking
1	comforter
1	poops
1	washed
1	arm
1	splendor
1	store
1	plant
1	seventh
1	late
1	sad
1	shoulda
